"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [8, 4000], 1: [20, 10000], 2: [18, 9000], 3: [20, 10000], 4: [27, 13500], 5: [1, 500], 6: [5, 2500], 7: [1, 500]}","{0: [2, 1000], 1: [6, 3000], 2: [2, 1000], 3: [27, 13500], 4: [5, 2500], 5: [13, 6500], 6: [22, 11000], 7: [23, 11500]}","{0: [6, 3000], 1: [11, 5500], 2: [7, 3500], 3: [20, 10000], 4: [30, 15000], 5: [4, 2000], 6: [12, 6000], 7: [10, 5000]}","{0: [19, 9500], 1: [10, 5000], 2: [0, 0], 3: [2, 1000], 4: [36, 18000], 5: [12, 6000], 6: [0, 0], 7: [21, 10500]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [57, 28500], 1: [1, 500], 2: [12, 6000], 3: [14, 7000], 4: [11, 5500], 5: [1, 500], 6: [1, 500], 7: [3, 1500]}","{0: [12, 6000], 1: [1, 500], 2: [22, 11000], 3: [15, 7500], 4: [40, 20000], 5: [4, 2000], 6: [2, 1000], 7: [4, 2000]}","{0: [12, 6000], 1: [12, 6000], 2: [17, 8500], 3: [9, 4500], 4: [5, 2500], 5: [29, 14500], 6: [11, 5500], 7: [5, 2500]}","{0: [13, 6500], 1: [20, 10000], 2: [1, 500], 3: [3, 1500], 4: [20, 10000], 5: [2, 1000], 6: [23, 11500], 7: [18, 9000]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
"{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}","{0: [0, 0], 1: [0, 0], 2: [0, 0], 3: [0, 0], 4: [0, 0], 5: [5000, 2, 1, [90, 140]], 6: [0, 0], 7: [0, 0], 8: [0, 0], 9: [0, 0]}"
